dia;mes;hora;minuto;km;trecho;sentido;acidente_caminhao
04;01;18;;192;2;3;0
04;01;13;;204.89999389648438;2;3;1
04;01;09;;219.8000030517578;1;3;0
04;01;06;;220.3000030517578;2;4;1
04;01;01;;224.0500030517578;2;3;1
04;01;21;;230.10000610351562;1;3;0
04;01;06;;306.1000061035156;2;3;1
04;01;11;;310;2;4;0
05;01;22;;22.399999618530273;1;4;1
05;01;13;;86.80000305175781;1;4;0
05;01;12;;86.9000015258789;1;4;0
05;01;12;;86.9000015258789;1;4;0
05;01;20;;112.1500015258789;1;4;0
05;01;22;;147.10000610351562;1;3;0
05;01;15;;170.1999969482422;1;3;0
05;01;17;;178.60000610351562;2;3;0
05;01;23;;219.39999389648438;2;3;1
05;01;21;;221.3000030517578;2;3;1
05;01;05;;247.6999969482422;2;3;0
05;01;10;;300.04998779296875;2;4;0
05;01;10;;300.1000061035156;2;4;0
06;01;07;;17.399999618530273;1;3;0
06;01;18;;69.19999694824219;1;3;1
06;01;16;;69.30000305175781;1;3;0
06;01;08;;81.30000305175781;1;3;0
06;01;20;;86.94999694824219;1;3;0
06;01;12;;110.55000305175781;1;4;0
06;01;17;;112.80000305175781;1;4;0
06;01;21;;163.39999389648438;2;3;0
06;01;12;;173.89999389648438;1;4;1
06;01;17;;176.3000030517578;2;4;1
06;01;07;;178.6999969482422;2;3;1
06;01;10;;179.10000610351562;2;3;1
06;01;09;;183.5;2;3;1
06;01;10;;190;2;4;0
06;01;17;;190.10000610351562;2;3;0
06;01;14;;194.6999969482422;2;4;0
06;01;20;;202;1;3;0
06;01;05;;216.8000030517578;1;4;0
06;01;08;;219.39999389648438;1;4;0
06;01;17;;221.39999389648438;1;3;0
06;01;17;;223.10000610351562;1;3;1
06;01;10;;226.10000610351562;1;4;0
06;01;18;;227.39999389648438;1;3;0
06;01;11;;230;1;4;1
06;01;14;;230.5;1;3;1
06;01;22;;260.6499938964844;2;4;1
06;01;05;;270.20001220703125;2;4;1
06;01;16;;276;2;3;0
07;01;00;;2.430000066757202;1;4;0
07;01;02;;46.20000076293945;1;3;1
07;01;18;;53.75;1;3;0
07;01;15;;138.39999389648438;1;3;0
07;01;03;;142.39999389648438;1;4;1
07;01;22;;156;1;4;0
07;01;07;;165.39999389648438;2;4;1
07;01;13;;177.3000030517578;2;4;1
07;01;19;;192.3000030517578;2;4;0
07;01;10;;201.10000610351562;1;4;0
07;01;23;;203.60000610351562;2;3;0
07;01;17;;204.5;1;3;0
07;01;12;;211.5;1;4;0
07;01;11;;213;1;4;0
07;01;13;;217;1;4;0
07;01;18;;217.8000030517578;1;4;0
07;01;03;;224;1;3;0
07;01;03;;226.1999969482422;1;4;1
07;01;11;;237.1999969482422;2;3;1
07;01;01;;269.04998779296875;2;3;1
07;01;08;;271.20001220703125;2;3;1
07;01;07;;299.2799987792969;2;4;0
07;01;18;;305;2;4;0
07;01;06;;331.6000061035156;2;4;0
08;01;22;;58.400001525878906;1;3;0
08;01;16;;65;1;3;0
08;01;19;;110.69999694824219;1;3;0
08;01;07;;127.4000015258789;1;4;0
08;01;05;;133.8000030517578;1;3;0
08;01;01;;134.1999969482422;1;3;0
08;01;17;;141.39999389648438;1;4;1
08;01;18;;142.8000030517578;1;3;0
08;01;11;;168.39999389648438;2;3;0
08;01;05;;169.60000610351562;2;4;0
08;01;17;;178;2;4;0
08;01;12;;182;1;3;1
08;01;02;;184.10000610351562;2;3;0
08;01;13;;186.64999389648438;2;3;0
08;01;13;;201.5;2;4;0
08;01;22;;204;1;4;1
08;01;10;;210.89999389648438;2;4;0
08;01;22;;216.1999969482422;1;4;1
08;01;00;;219.3000030517578;1;3;0
08;01;23;;219.6999969482422;1;4;0
08;01;17;;223.32000732421875;2;3;1
08;01;19;;223.32000732421875;2;3;1
08;01;05;;266.3999938964844;2;4;0
08;01;15;;311.8999938964844;2;4;1
09;01;06;;54.599998474121094;1;4;0
09;01;11;;59.04999923706055;1;4;0
09;01;18;;86.94999694824219;1;3;1
09;01;16;;106.80000305175781;1;3;1
09;01;13;;117;1;4;0
09;01;08;;134.8000030517578;1;3;1
09;01;17;;166.39999389648438;2;4;0
09;01;06;;172.39999389648438;2;3;0
09;01;17;;172.97999572753906;2;3;0
09;01;11;;178;1;4;0
09;01;10;;181;1;4;1
09;01;20;;181.1999969482422;2;4;0
09;01;18;;182;2;4;1
09;01;18;;183.8000030517578;2;4;0
09;01;21;;186.8000030517578;2;4;0
09;01;17;;202;1;3;1
09;01;17;;204;1;4;0
09;01;11;;211;1;4;0
09;01;21;;212.89999389648438;2;4;0
09;01;13;;223;1;4;0
09;01;10;;224.10000610351562;2;3;1
09;01;23;;226.39999389648438;1;3;0
09;01;16;;228;1;3;0
09;01;08;;228.10000610351562;1;4;0
09;01;23;;247;2;4;0
09;01;15;;265;2;4;0
09;01;20;;269.79998779296875;2;3;0
09;01;17;;274;2;3;0
09;01;22;;329.79998779296875;2;4;0
10;01;12;;35.099998474121094;1;3;0
10;01;07;;35.400001525878906;1;4;0
10;01;21;;102.0999984741211;1;3;0
10;01;17;;139.60000610351562;1;4;1
10;01;01;;148.5;1;3;0
10;01;01;;150;1;3;1
10;01;10;;163.9499969482422;2;3;1
10;01;08;;165.10000610351562;2;3;1
10;01;05;;174;2;3;1
10;01;22;;175.6999969482422;2;3;0
10;01;10;;175.89999389648438;2;4;0
10;01;21;;176.3000030517578;2;4;0
10;01;11;;176.39999389648438;2;4;0
10;01;05;;178.60000610351562;2;3;0
10;01;21;;179.39999389648438;2;3;0
10;01;22;;206.60000610351562;1;4;0
10;01;16;;208.3000030517578;1;3;0
10;01;13;;211.39999389648438;1;4;0
10;01;21;;217.1999969482422;1;4;0
10;01;06;;219.10000610351562;1;3;0
10;01;13;;219.8000030517578;1;4;0
10;01;10;;224.89999389648438;2;3;1
10;01;18;;226.1999969482422;1;3;0
10;01;20;;231.6999969482422;2;3;0
10;01;11;;244.10000610351562;2;4;0
10;01;07;;259.70001220703125;2;3;0
10;01;07;;268.5;2;4;0
10;01;17;;309.75;2;3;1
11;01;15;;16.049999237060547;1;3;0
11;01;19;;39.70000076293945;1;3;1
11;01;17;;61.56999969482422;1;4;0
11;01;21;;82.0999984741211;1;3;0
11;01;12;;93.4000015258789;1;3;0
11;01;20;;108.0999984741211;1;4;0
11;01;03;;108.80000305175781;1;3;0
11;01;05;;119;1;4;0
11;01;01;;125.3499984741211;1;3;1
11;01;14;;138.5;1;4;1
11;01;07;;145.6999969482422;1;4;0
11;01;18;;147.1999969482422;1;3;0
11;01;18;;150.89999389648438;1;3;0
11;01;02;;152.3000030517578;1;4;0
11;01;15;;165.1999969482422;1;3;1
11;01;10;;166.3000030517578;2;3;0
11;01;07;;168.1999969482422;2;3;0
11;01;07;;169.8000030517578;2;3;1
11;01;07;;170.3000030517578;2;4;0
11;01;08;;170.8000030517578;2;3;0
11;01;18;;173.39999389648438;2;3;0
11;01;07;;178.3000030517578;2;3;1
11;01;09;;183.5;2;3;0
11;01;06;;184.6999969482422;2;4;0
11;01;14;;185;1;3;0
11;01;10;;191.3000030517578;2;4;1
11;01;15;;206.8000030517578;1;3;1
11;01;20;;218.60000610351562;1;4;0
11;01;19;;221.5;2;3;0
11;01;19;;224.6999969482422;1;3;0
11;01;06;;226;2;3;0
11;01;07;;227.60000610351562;1;3;0
11;01;01;;229.9499969482422;1;3;0
11;01;01;;230.02000427246094;1;4;1
11;01;21;;246.89999389648438;2;3;0
11;01;01;;270.1000061035156;2;3;0
11;01;17;;277.42999267578125;2;3;0
11;01;09;;279;2;4;1
11;01;15;;298;2;4;0
12;01;14;;86.3499984741211;1;4;0
12;01;14;;99.94999694824219;1;4;0
12;01;13;;103.8499984741211;1;4;0
12;01;20;;109.9000015258789;1;4;0
12;01;19;;123.33000183105469;1;3;0
12;01;04;;131.6999969482422;1;4;0
12;01;11;;140.75;1;4;0
12;01;19;;144.10000610351562;1;4;0
12;01;20;;147;1;3;0
12;01;18;;147.6999969482422;1;3;0
12;01;02;;155.60000610351562;1;3;0
12;01;20;;178.8000030517578;2;3;0
12;01;00;;187.55999755859375;2;4;0
12;01;06;;205.5;2;4;0
12;01;19;;207.10000610351562;2;3;1
12;01;22;;208;2;4;0
12;01;23;;209.8000030517578;1;4;0
12;01;00;;212;1;4;0
12;01;16;;212.0500030517578;1;4;0
12;01;18;;216.1999969482422;1;4;0
12;01;03;;217.3000030517578;2;4;0
12;01;00;;218.10000610351562;1;4;0
12;01;20;;222.6999969482422;1;3;0
12;01;17;;227.60000610351562;2;3;1
12;01;16;;271.1000061035156;2;4;0
12;01;18;;278.1000061035156;2;3;0
12;01;19;;282.70001220703125;2;3;0
12;01;18;;283.1499938964844;2;3;0
12;01;18;;302.3999938964844;2;4;0
12;01;17;;318.95001220703125;2;3;0
13;01;19;;96.30000305175781;1;3;0
13;01;13;;116.5999984741211;1;3;0
13;01;16;;136.5;1;4;1
13;01;09;;147.9499969482422;1;4;0
13;01;07;;156.6999969482422;1;3;0
13;01;16;;159;1;3;1
13;01;16;;168;1;4;1
13;01;21;;169.6999969482422;2;3;0
13;01;17;;182;1;3;1
13;01;02;;183.89999389648438;1;4;0
13;01;18;;190.5;2;3;0
13;01;07;;190.8000030517578;1;3;1
13;01;17;;198;2;4;1
13;01;15;;203.10000610351562;1;4;0
13;01;07;;206.8000030517578;1;4;0
13;01;08;;209.5;1;4;0
13;01;21;;213.3000030517578;1;4;0
13;01;16;;214;1;3;0
13;01;12;;225.6999969482422;2;3;1
13;01;06;;231.10000610351562;1;4;0
13;01;05;;317.29998779296875;2;4;1
14;01;20;;98.9000015258789;1;4;0
14;01;20;;108.1500015258789;1;4;1
14;01;16;;132;1;3;0
14;01;15;;138;1;3;0
14;01;13;;155;1;3;1
14;01;11;;168.39999389648438;2;4;0
14;01;06;;173.5;2;4;0
14;01;06;;184.60000610351562;2;4;0
14;01;14;;208;2;4;1
14;01;16;;212.1999969482422;1;4;0
14;01;09;;216.89999389648438;1;4;0
14;01;18;;219.39999389648438;2;3;1
14;01;20;;219.60000610351562;2;3;0
14;01;08;;223;1;3;0
14;01;06;;223.39999389648438;1;4;0
14;01;08;;223.5;1;3;0
14;01;18;;224.8000030517578;1;3;0
14;01;19;;225;1;3;0
14;01;10;;225.1999969482422;2;4;1
14;01;18;;227;1;3;0
14;01;16;;229.5;2;3;0
14;01;05;;238.5;2;4;1
14;01;14;;278;2;3;0
14;01;23;;314.2900085449219;2;3;1
14;01;09;;318.8999938964844;2;3;1
15;01;20;;40;1;4;0
15;01;19;;55.900001525878906;1;4;1
15;01;23;;75.5;1;4;0
15;01;11;;103.69999694824219;1;3;0
15;01;17;;116.19999694824219;1;3;0
15;01;02;;121.80000305175781;1;4;1
15;01;15;;152;1;3;0
15;01;08;;159.1999969482422;1;3;1
15;01;12;;164.10000610351562;2;4;1
15;01;22;;165.60000610351562;2;4;0
15;01;17;;167;2;3;1
15;01;09;;179.89999389648438;2;3;0
15;01;03;;190.39999389648438;1;4;0
15;01;16;;203.60000610351562;1;3;0
15;01;14;;213.10000610351562;1;4;0
15;01;11;;213.39999389648438;1;3;0
15;01;08;;216.60000610351562;1;3;1
15;01;06;;222.5;1;4;0
15;01;06;;229;1;4;0
15;01;22;;229.89999389648438;1;3;0
15;01;18;;261.6000061035156;2;4;1
15;01;08;;284.8999938964844;2;4;1
15;01;18;;296.29998779296875;2;4;1
15;01;22;;296.6000061035156;2;3;0
15;01;16;;304;2;3;1
15;01;17;;306.29998779296875;2;3;0
15;01;14;;307.5;2;3;0
16;01;03;;69.75;1;4;0
16;01;21;;86.0999984741211;1;4;0
16;01;23;;96.19999694824219;1;3;0
16;01;10;;113.80000305175781;1;4;0
16;01;17;;116.7300033569336;1;3;0
16;01;22;;158.6999969482422;1;3;1
16;01;09;;162.5;1;4;0
16;01;20;;165.1999969482422;1;3;1
16;01;08;;174;2;3;0
16;01;06;;179.6999969482422;2;3;0
16;01;13;;180.6999969482422;1;3;1
16;01;00;;180.8000030517578;1;4;0
16;01;18;;185.10000610351562;2;3;0
16;01;16;;206.5;2;3;0
16;01;19;;211.10000610351562;2;4;0
16;01;22;;212;1;4;0
16;01;07;;213;1;3;0
16;01;20;;218.64999389648438;1;3;1
16;01;16;;219.14999389648438;1;3;0
16;01;17;;223;1;3;1
16;01;07;;223.39999389648438;2;3;1
16;01;18;;224.3000030517578;1;3;0
16;01;15;;225.39999389648438;1;3;1
16;01;17;;227.89999389648438;1;3;0
16;01;17;;227.89999389648438;1;3;0
16;01;16;;230.14999389648438;2;3;1
16;01;16;;230.1999969482422;2;3;1
16;01;16;;261.6000061035156;2;4;0
16;01;18;;269.1000061035156;2;4;0
16;01;13;;269.5799865722656;2;3;0
16;01;14;;308.6300048828125;2;3;0
16;01;17;;321;2;3;0
16;01;19;;321.70001220703125;2;3;1
17;01;06;;8.300000190734863;1;4;1
17;01;19;;27;1;3;0
17;01;06;;51;1;4;0
17;01;00;;59.150001525878906;1;3;0
17;01;10;;61.400001525878906;1;3;1
17;01;06;;78.4000015258789;1;3;1
17;01;11;;78.5999984741211;1;3;1
17;01;15;;86.9000015258789;1;4;1
17;01;17;;104.80000305175781;1;4;1
17;01;16;;107.5999984741211;1;3;0
17;01;16;;113.9000015258789;1;4;1
17;01;16;;121.69999694824219;1;3;0
17;01;17;;122;1;3;0
17;01;22;;139.6999969482422;1;3;0
17;01;16;;148;1;3;1
17;01;11;;148.3300018310547;1;4;0
17;01;14;;158.39999389648438;1;3;0
17;01;13;;165;1;3;0
17;01;22;;165.60000610351562;1;3;0
17;01;18;;167.10000610351562;2;4;0
17;01;20;;167.5;2;4;0
17;01;21;;178.39999389648438;2;4;1
17;01;15;;179;1;3;1
17;01;14;;184.8000030517578;2;3;1
17;01;13;;186.64999389648438;2;3;0
17;01;20;;190;2;4;0
17;01;04;;191.60000610351562;2;3;0
17;01;21;;202.92999267578125;2;4;0
17;01;07;;203;1;4;1
17;01;13;;207.10000610351562;1;4;1
17;01;22;;207.60000610351562;1;4;0
17;01;06;;213.3000030517578;1;4;0
17;01;17;;215;1;4;0
17;01;03;;219;1;4;1
17;01;09;;219.3000030517578;2;3;0
17;01;09;;224.36000061035156;1;4;1
17;01;01;;226.5;1;3;1
17;01;19;;226.6999969482422;1;3;0
17;01;20;;229;1;3;0
17;01;21;;239.60000610351562;2;3;0
17;01;21;;241.3000030517578;2;3;0
17;01;18;;261.6000061035156;2;4;1
17;01;19;;275.3500061035156;2;4;0
17;01;18;;280.3999938964844;2;3;0
17;01;14;;289.6000061035156;2;3;0
17;01;07;;293.1000061035156;2;4;0
17;01;12;;293.70001220703125;2;4;1
17;01;11;;297.5;2;3;1
17;01;11;;297.5;2;4;0
17;01;14;;297.75;2;4;1
17;01;07;;306.6000061035156;2;4;0
17;01;11;;319.8999938964844;2;4;1
18;01;06;;25.100000381469727;1;4;0
18;01;23;;51;1;3;0
18;01;08;;112.5;1;3;0
18;01;14;;144.1999969482422;1;4;0
18;01;09;;147.89999389648438;1;4;0
18;01;16;;153.3000030517578;1;3;0
18;01;06;;166.89999389648438;2;4;0
18;01;14;;166.89999389648438;2;3;0
18;01;04;;167.39999389648438;2;4;0
18;01;12;;167.5;2;4;0
18;01;02;;183.89999389648438;2;4;0
18;01;03;;189.8000030517578;2;4;1
18;01;15;;195.39999389648438;2;3;0
18;01;16;;199;1;4;1
18;01;11;;202.6999969482422;1;4;0
18;01;00;;202.8000030517578;1;3;1
18;01;16;;206.1999969482422;1;3;0
18;01;15;;207.5;1;4;1
18;01;14;;210;1;4;1
18;01;12;;210.8000030517578;1;4;0
18;01;12;;213.60000610351562;1;4;1
18;01;10;;217.3000030517578;1;4;0
18;01;01;;224.60000610351562;2;3;1
18;01;08;;226;1;4;0
18;01;06;;228.39999389648438;1;3;0
18;01;10;;228.60000610351562;1;4;0
18;01;14;;231.10000610351562;1;3;0
18;01;10;;280.1000061035156;2;4;1
19;01;15;;76.5;1;3;0
19;01;17;;134;1;4;0
19;01;15;;170.39999389648438;2;4;0
19;01;22;;170.89999389648438;2;3;0
19;01;11;;182;1;3;1
19;01;14;;189.60000610351562;2;3;1
19;01;14;;202.1999969482422;1;3;0
19;01;18;;203.25;1;4;0
19;01;15;;203.60000610351562;1;3;0
19;01;07;;204;1;3;0
19;01;10;;225.39999389648438;1;3;0
19;01;22;;230.3000030517578;1;3;1
19;01;20;;267.70001220703125;2;4;0
19;01;12;;277.6000061035156;2;4;0
20;01;17;;94.9000015258789;1;3;0
20;01;01;;107.30000305175781;1;3;0
20;01;07;;138.89999389648438;1;4;0
20;01;07;;140.8000030517578;1;4;0
20;01;00;;148;1;4;0
20;01;12;;153.10000610351562;1;4;0
20;01;23;;153.1999969482422;1;3;0
20;01;17;;153.5;1;4;0
20;01;06;;163;2;3;0
20;01;07;;165.1999969482422;1;3;1
20;01;10;;165.39999389648438;2;3;1
20;01;11;;173.89999389648438;2;4;0
20;01;09;;175.5;2;4;0
20;01;11;;179.8000030517578;2;3;0
20;01;18;;180.5;2;3;0
20;01;21;;183.5;2;3;0
20;01;20;;187.39999389648438;2;3;0
20;01;17;;189.5;2;3;0
20;01;17;;193.1999969482422;2;4;0
20;01;06;;193.5;2;3;1
20;01;14;;193.60000610351562;1;3;0
20;01;11;;207.10000610351562;2;4;0
20;01;05;;210.89999389648438;1;4;0
20;01;22;;217.60000610351562;1;4;0
20;01;09;;219.10000610351562;1;3;0
20;01;16;;223;1;3;0
20;01;18;;223.10000610351562;1;3;1
20;01;19;;226.89999389648438;1;3;0
20;01;00;;230.14999389648438;2;3;0
20;01;19;;230.89999389648438;1;4;0
20;01;04;;293.29998779296875;2;4;0
20;01;06;;296.6000061035156;2;4;0
20;01;15;;300;2;3;0
20;01;17;;302.20001220703125;2;3;1
20;01;09;;312.20001220703125;2;4;1
21;01;21;;64;1;3;0
21;01;23;;106;1;4;1
21;01;11;;107.9000015258789;1;3;0
21;01;19;;117.0999984741211;1;4;1
21;01;17;;140.3000030517578;1;4;0
21;01;09;;165.1999969482422;1;4;0
21;01;15;;165.1999969482422;1;4;0
21;01;07;;171.5;2;3;0
21;01;19;;175.39999389648438;2;4;0
21;01;10;;178.3000030517578;2;3;1
21;01;17;;178.6999969482422;2;3;1
21;01;08;;185.5;2;3;0
21;01;07;;187.3000030517578;2;3;1
21;01;15;;197.6999969482422;1;4;0
21;01;18;;204.5;1;3;1
21;01;07;;216.10000610351562;2;3;1
21;01;17;;218.8000030517578;1;4;0
21;01;03;;221.6999969482422;2;3;1
21;01;10;;223.25;2;3;1
21;01;18;;227.14999389648438;1;4;0
21;01;08;;267.70001220703125;2;3;0
21;01;17;;270.1000061035156;2;3;0
22;01;23;;34;1;4;0
22;01;08;;36.29999923706055;1;3;1
22;01;18;;58.5;1;3;0
22;01;18;;58.900001525878906;1;3;1
22;01;12;;80.69999694824219;1;3;0
22;01;14;;109.8499984741211;1;3;1
22;01;09;;110.5999984741211;1;3;0
22;01;04;;152.8000030517578;1;4;1
22;01;21;;166.3000030517578;2;4;0
22;01;21;;178.6999969482422;1;4;1
22;01;16;;181;2;4;0
22;01;14;;185.89999389648438;2;3;0
22;01;21;;186.8000030517578;2;4;0
22;01;14;;191.39999389648438;2;4;0
22;01;11;;192;2;4;1
22;01;11;;196.89999389648438;1;4;1
22;01;16;;198.6999969482422;2;3;0
22;01;00;;199.6999969482422;1;3;1
22;01;06;;207;2;4;1
22;01;18;;208.5;2;4;0
22;01;11;;209.6999969482422;2;4;0
22;01;19;;211.3000030517578;1;3;1
22;01;07;;211.39999389648438;1;4;0
22;01;18;;216.25;1;4;0
22;01;03;;218.1999969482422;2;3;1
22;01;07;;218.8000030517578;1;3;0
22;01;20;;222.63999938964844;1;3;1
22;01;11;;222.9499969482422;1;4;0
22;01;22;;229;1;4;1
22;01;12;;230.89999389648438;1;3;1
22;01;09;;268.3999938964844;2;3;1
22;01;14;;277.1000061035156;2;3;1
22;01;05;;333;2;3;1
23;01;19;;27.799999237060547;1;3;0
23;01;00;;28.600000381469727;1;4;1
23;01;21;;34;1;4;0
23;01;14;;37.869998931884766;1;3;1
23;01;01;;65.4000015258789;1;4;1
23;01;01;;81.55000305175781;1;4;1
23;01;00;;122.33000183105469;1;4;1
23;01;09;;132.8000030517578;1;3;0
23;01;08;;140.8000030517578;1;4;0
23;01;19;;144.4499969482422;1;3;0
23;01;19;;165.8000030517578;2;4;1
23;01;17;;178;2;4;0
23;01;16;;180;1;4;1
23;01;07;;180.6999969482422;2;3;0
23;01;07;;210.1999969482422;2;3;1
23;01;06;;216;1;4;1
23;01;14;;218.89999389648438;1;4;0
23;01;15;;219.60000610351562;1;3;0
23;01;11;;219.6999969482422;1;4;0
23;01;18;;224.8000030517578;1;3;0
23;01;18;;225.60000610351562;1;3;1
23;01;13;;228;1;4;0
23;01;06;;228.75;1;4;0
23;01;17;;230;2;3;0
23;01;20;;231.10000610351562;1;3;0
23;01;13;;265.79998779296875;2;4;1
23;01;18;;295.8999938964844;2;4;1
23;01;12;;298.5799865722656;2;4;0
24;01;04;;14.300000190734863;1;4;0
24;01;16;;17.5;1;4;1
24;01;18;;27.700000762939453;1;3;0
24;01;22;;29.799999237060547;1;3;0
24;01;17;;86.94999694824219;1;4;1
24;01;18;;86.94999694824219;1;3;0
24;01;18;;92;1;4;1
24;01;14;;92.0999984741211;1;4;1
24;01;19;;102.4000015258789;1;3;0
24;01;18;;102.5999984741211;1;3;0
24;01;15;;103.30000305175781;1;3;1
24;01;19;;103.9000015258789;1;3;0
24;01;19;;104.0999984741211;1;3;0
24;01;23;;107.19999694824219;1;3;1
24;01;08;;146.60000610351562;1;4;0
24;01;20;;148.5;1;3;0
24;01;15;;165;1;4;0
24;01;11;;165.1999969482422;1;3;1
24;01;18;;165.5;1;4;1
24;01;16;;172.25;2;4;0
24;01;23;;172.39999389648438;1;3;0
24;01;17;;172.8000030517578;2;4;1
24;01;19;;174.60000610351562;2;4;0
24;01;19;;176.3000030517578;2;4;1
24;01;20;;181.39999389648438;2;3;1
24;01;04;;186.5;1;3;0
24;01;19;;190.39999389648438;2;3;0
24;01;13;;191.1999969482422;1;4;1
24;01;01;;204.10000610351562;1;4;0
24;01;16;;209.3000030517578;1;4;1
24;01;18;;210.60000610351562;1;3;1
24;01;10;;212.35000610351562;1;4;0
24;01;17;;214.39999389648438;1;4;0
24;01;09;;214.6999969482422;1;4;0
24;01;13;;222;1;3;0
24;01;13;;224.5;1;4;0
24;01;06;;225.14999389648438;1;4;0
24;01;14;;252.10000610351562;2;4;1
24;01;05;;257.3999938964844;2;4;1
24;01;15;;278;2;3;0
24;01;19;;290.1000061035156;2;4;0
24;01;08;;294.79998779296875;2;3;0
24;01;15;;296;2;4;1
25;01;12;;34.400001525878906;1;4;0
25;01;11;;71.25;1;4;1
25;01;09;;71.5;1;4;0
25;01;21;;94.19999694824219;1;4;0
25;01;20;;107.30000305175781;1;3;0
25;01;03;;109;1;4;0
25;01;21;;143.10000610351562;1;3;0
25;01;17;;146.10000610351562;1;3;0
25;01;19;;146.3000030517578;1;3;0
25;01;07;;158;1;4;0
25;01;06;;166.9199981689453;2;3;0
25;01;00;;167.10000610351562;2;4;0
25;01;14;;169.3000030517578;1;3;0
25;01;07;;170.8300018310547;2;3;0
25;01;15;;178.39999389648438;2;3;0
25;01;13;;178.60000610351562;2;4;1
25;01;09;;189.39999389648438;2;3;1
25;01;06;;196;1;4;1
25;01;05;;212.10000610351562;1;3;1
25;01;17;;213.8800048828125;1;4;0
25;01;19;;214.0500030517578;1;3;0
25;01;18;;219.0500030517578;1;3;0
25;01;03;;220.1999969482422;2;3;1
25;01;04;;222.25;2;4;1
25;01;17;;229.5;2;3;0
25;01;20;;267.5;2;4;0
25;01;11;;273.25;2;4;0
25;01;23;;290.1000061035156;2;4;0
25;01;00;;296.29998779296875;2;4;1
25;01;17;;296.6000061035156;2;4;1
25;01;18;;298.5;2;4;0
25;01;09;;302.1000061035156;2;3;0
25;01;13;;316.3999938964844;2;4;0
25;01;06;;324.3999938964844;2;4;0
26;01;07;;56.70000076293945;1;4;0
26;01;00;;58.5;1;3;0
26;01;02;;67.9000015258789;1;3;0
26;01;16;;86.69999694824219;1;4;0
26;01;05;;103.9000015258789;1;4;0
26;01;06;;107;1;3;0
26;01;06;;149.8000030517578;1;4;0
26;01;00;;158.5;1;4;0
26;01;02;;173.75;1;4;0
26;01;07;;175.7100067138672;2;3;0
26;01;17;;180.8000030517578;1;4;0
26;01;13;;185.64999389648438;2;3;0
26;01;17;;186.89999389648438;2;3;0
26;01;03;;187.10000610351562;2;4;0
26;01;18;;188.10000610351562;2;3;0
26;01;19;;189.10000610351562;2;3;0
26;01;19;;192.39999389648438;1;4;0
26;01;12;;203.10000610351562;1;3;0
26;01;13;;221.85000610351562;1;4;0
26;01;00;;221.89999389648438;1;4;0
26;01;16;;227;1;3;1
26;01;11;;231;1;3;1
26;01;16;;231;1;3;1
26;01;23;;233.89999389648438;2;3;0
26;01;19;;271.6000061035156;2;4;1
26;01;23;;296.8500061035156;2;4;0
27;01;07;;101.69999694824219;1;4;0
27;01;06;;106.4000015258789;1;4;0
27;01;06;;107.19999694824219;1;3;0
27;01;00;;109;1;4;0
27;01;00;;135.3000030517578;1;3;0
27;01;19;;165;1;3;0
27;01;16;;165.6999969482422;2;4;0
27;01;12;;169;1;4;0
27;01;09;;173.6999969482422;2;3;0
27;01;10;;181.1999969482422;1;3;1
27;01;11;;192.0500030517578;2;3;0
27;01;15;;194.0500030517578;2;4;0
27;01;12;;210.8000030517578;1;4;0
27;01;10;;212.6999969482422;1;4;1
27;01;23;;216;1;3;0
27;01;14;;220.25;2;4;0
27;01;17;;221;1;3;0
27;01;15;;275.8999938964844;2;3;1
28;01;12;;47.25;1;4;0
28;01;18;;83.9000015258789;1;3;0
28;01;10;;98.19999694824219;1;4;0
28;01;20;;122.69999694824219;1;4;0
28;01;12;;143.3000030517578;1;4;0
28;01;19;;147;1;4;1
28;01;05;;163.10000610351562;2;3;1
28;01;06;;169.5;2;3;0
28;01;13;;171.1999969482422;1;4;1
28;01;18;;174.6999969482422;2;4;1
28;01;18;;214.5;1;3;0
28;01;20;;216.3000030517578;1;3;1
28;01;08;;224.5500030517578;1;3;0
28;01;00;;229.5;2;3;1
28;01;05;;259.1000061035156;2;3;1
28;01;17;;270.6000061035156;2;3;1
28;01;18;;275.04998779296875;2;3;1
28;01;15;;296;2;4;1
28;01;13;;313.20001220703125;2;3;0
29;01;15;;27.5;1;3;0
29;01;19;;56.29999923706055;1;4;0
29;01;18;;70.5;1;3;1
29;01;19;;136.5;1;4;0
29;01;17;;146;1;3;0
29;01;00;;148.60000610351562;1;4;0
29;01;09;;161.1999969482422;1;3;0
29;01;19;;166.5;1;4;1
29;01;07;;167.3000030517578;2;3;0
29;01;14;;167.3000030517578;2;3;0
29;01;15;;167.3000030517578;2;3;1
29;01;06;;169.5;2;3;1
29;01;18;;172.39999389648438;2;4;0
29;01;11;;174.5;2;4;0
29;01;08;;175.8000030517578;2;3;1
29;01;16;;177.39999389648438;1;3;0
29;01;15;;177.8000030517578;2;3;1
29;01;17;;181.0500030517578;2;3;0
29;01;18;;190.5;2;4;1
29;01;14;;211.6999969482422;1;3;0
29;01;12;;213.39999389648438;1;4;0
29;01;05;;216.3000030517578;1;4;0
29;01;21;;222;1;3;0
29;01;10;;228.10000610351562;1;4;0
29;01;18;;228.3000030517578;1;3;0
29;01;08;;230.5;1;4;0
29;01;20;;256.79998779296875;2;4;1
29;01;07;;296.8999938964844;2;4;1
29;01;07;;301;2;3;0
30;01;07;;28.700000762939453;1;3;1
30;01;09;;108.5999984741211;1;4;0
30;01;17;;155.8000030517578;1;3;0
30;01;18;;156.89999389648438;1;3;0
