data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
03/02/2023;04:53:34;10;Sem vítima;451,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
07/02/2023;11:50:59;74;Sem vítima;445,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/02/2023;16:08:02;117;Sem vítima;410,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
10/02/2023;09:41:47;54;Sem vítima;390,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;1;0;0;0;0;1
15/02/2023;12:21:34;69;Sem vítima;348,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
15/02/2023;15:55:00;96;Sem vítima;404,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;08:51:37;26;Sem vítima;310,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;14:07:40;50;Sem vítima;318,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;17:28:38;72;Sem vítima;441,100;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;18:59:36;81;Sem vítima;269,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;19:07:09;82;Sem vítima;316,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/02/2023;19:20:11;87;Sem vítima;298,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
22/02/2023;15:57:13;93;Sem vítima;370,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
22/02/2023;21:08:14;123;Sem vítima;423,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
22/02/2023;21:32:34;126;Sem vítima;344,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
23/02/2023;01:15:04;1;Sem vítima;332,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
