dia;mes;qt_acidentes;id_acidente_tip;id_risco
3;3;1;18;1
3;3;1;18;1
3;3;1;55;1
4;3;1;54;1
4;3;1;54;1
5;3;1;18;1
6;3;1;57;1
10;3;2;54;1
11;3;1;54;1
11;3;1;58;1
11;3;1;18;1
12;3;2;55;1
14;3;1;18;1
15;3;2;18;1
16;3;1;56;1
17;3;1;18;1
17;3;1;54;1
18;3;1;54;1
18;3;1;63;1
19;3;1;18;1
20;3;1;58;2
20;3;1;6;1
21;3;1;55;2
22;3;2;54;1
22;3;1;56;1
23;3;2;54;1
23;3;1;18;1
23;3;2;58;1
25;3;1;18;1
25;3;1;18;1
26;3;1;54;1
26;3;1;18;1
26;3;1;55;1
27;3;1;18;1
28;3;1;33;1
30;3;1;57;1
30;3;1;56;1
30;3;1;54;1
1;4;1;18;1
2;4;1;56;1
2;4;1;63;1
3;4;1;18;1
4;4;1;18;1
5;4;1;18;1
5;4;2;54;1
6;4;1;244;1
6;4;1;18;1
6;4;1;57;1
8;4;1;58;3
10;4;1;18;2
10;4;1;59;2
11;4;1;54;1
11;4;1;56;2
12;4;2;54;1
12;4;1;56;1
13;4;1;55;1
13;4;1;58;2
14;4;1;54;1
15;4;1;58;1
15;4;1;55;1
15;4;1;18;1
16;4;1;58;2
17;4;1;58;2
17;4;1;63;1
19;4;2;55;1
19;4;1;57;1
20;4;1;58;2
21;4;1;18;1
23;4;1;57;1
25;4;1;18;1
26;4;1;58;1
26;4;2;54;1
26;4;1;63;1
28;4;1;18;1
28;4;1;55;1
28;4;1;59;3
29;4;2;54;1
29;4;1;63;1
1;5;1;55;2
1;5;1;54;1
1;5;1;54;1
4;5;1;54;1
4;5;1;58;1
6;5;1;18;1
6;5;1;18;1
6;5;1;18;1
6;5;2;54;1
6;5;1;55;1
6;5;1;18;1
6;5;1;18;1
7;5;1;55;1
8;5;1;54;1
9;5;1;58;1
9;5;1;18;1
10;5;2;54;1
11;5;3;11;1
11;5;3;33;1
12;5;1;57;1
13;5;1;56;1
18;5;1;18;1
19;5;2;54;1
19;5;2;54;1
20;5;1;18;1
20;5;1;56;1
21;5;1;57;1
21;5;2;59;1
22;5;1;54;2
22;5;1;59;2
23;5;1;18;1
23;5;1;18;1
23;5;1;55;2
24;5;1;56;1
26;5;1;55;1
29;5;1;56;2
30;5;1;57;1
30;5;1;54;1
31;5;1;54;1
2;6;1;54;1
2;6;1;63;1
3;6;1;57;1
3;6;2;54;1
3;6;1;55;1
3;6;2;59;3
3;6;1;6;1
4;6;1;54;1
4;6;1;18;1
4;6;1;33;1
6;6;1;55;1
7;6;2;54;1
9;6;1;55;1
9;6;2;56;2
11;6;1;55;2
13;6;1;18;1
13;6;1;56;1
13;6;4;11;1
16;6;2;55;1
16;6;1;18;1
17;6;1;57;1
17;6;1;18;1
17;6;1;57;1
17;6;1;57;1
17;6;3;55;3
18;6;1;244;1
18;6;1;54;1
18;6;3;11;1
18;6;1;55;2
18;6;1;54;1
20;6;1;18;1
21;6;1;58;1
21;6;1;63;1
22;6;2;18;1
22;6;1;55;2
22;6;1;57;1
23;6;1;58;1
23;6;2;54;1
23;6;1;64;1
23;6;1;63;1
24;6;1;6;1
25;6;1;54;1
26;6;1;57;1
27;6;2;11;1
29;6;1;54;1
29;6;2;54;1
30;6;2;11;1
1;7;1;55;1
2;7;1;55;1
4;7;1;18;1
6;7;1;54;1
7;7;2;54;1
10;7;1;6;2
10;7;1;55;2
11;7;1;63;1
12;7;1;55;1
13;7;1;18;1
15;7;3;56;1
15;7;2;58;1
16;7;3;59;3
16;7;1;55;1
17;7;1;59;2
18;7;1;55;1
19;7;2;56;1
19;7;3;18;1
20;7;1;6;1
20;7;1;56;1
20;7;1;54;2
21;7;1;54;1
21;7;1;55;1
23;7;1;18;1
23;7;1;18;1
24;7;1;63;1
24;7;1;18;1
25;7;1;64;2
26;7;1;18;1
26;7;1;54;1
26;7;1;64;3
26;7;1;54;1
27;7;2;54;1
27;7;3;11;1
29;7;1;18;1
29;7;1;54;2
30;7;2;54;1
31;7;2;54;1
31;7;1;54;1
1;8;2;56;3
2;8;1;18;1
3;8;1;58;1
6;8;1;18;1
6;8;1;6;1
6;8;1;55;1
9;8;2;54;1
10;8;1;55;1
12;8;2;54;1
13;8;1;55;1
14;8;1;18;1
14;8;2;54;1
14;8;1;18;1
14;8;1;58;2
16;8;1;18;1
16;8;1;61;1
17;8;1;54;1
18;8;1;61;1
19;8;1;54;1
19;8;1;18;1
21;8;1;57;1
23;8;1;56;1
24;8;1;56;1
25;8;1;18;1
25;8;1;18;1
26;8;1;59;3
28;8;1;244;1
29;8;3;54;1
30;8;1;55;2
31;8;1;54;1
1;9;1;18;1
2;9;1;18;1
2;9;1;58;3
4;9;1;54;1
5;9;2;59;1
6;9;1;55;1
10;9;1;55;1
10;9;1;18;1
12;9;1;55;1
12;9;1;18;1
14;9;2;11;1
15;9;1;58;1
16;9;1;57;1
17;9;1;57;1
18;9;1;57;1
19;9;1;18;2
20;9;1;55;1
22;9;2;58;1
22;9;1;59;1
22;9;1;244;1
22;9;1;54;1
23;9;1;55;1
23;9;3;11;1
24;9;2;54;1
24;9;1;18;1
25;9;1;59;1
26;9;1;18;1
28;9;2;54;1
28;9;1;11;1
28;9;1;61;1
29;9;2;54;1
29;9;1;55;1
30;9;1;18;1
1;10;1;54;1
1;10;1;55;2
3;10;1;18;1
3;10;1;56;1
3;10;1;6;2
3;10;1;18;1
5;10;2;55;1
6;10;1;54;1
7;10;1;61;1
8;10;1;18;1
8;10;1;54;2
9;10;1;54;1
9;10;1;58;1
9;10;1;55;1
9;10;1;55;1
10;10;1;55;2
11;10;1;18;1
11;10;1;56;1
14;10;1;55;2
15;10;1;56;2
16;10;1;18;1
19;10;1;18;1
20;10;1;55;1
20;10;1;6;1
24;10;2;54;1
25;10;2;55;1
26;10;2;59;1
26;10;1;54;1
26;10;1;18;1
30;10;1;18;1
30;10;1;54;1
1;11;1;18;1
2;11;1;59;1
2;11;2;55;1
3;11;1;56;1
4;11;1;18;1
4;11;1;57;1
8;11;1;58;1
9;11;1;18;1
10;11;1;55;1
10;11;1;55;2
12;11;1;59;3
14;11;1;18;1
14;11;1;54;1
16;11;2;54;1
21;11;1;11;2
21;11;1;61;1
22;11;1;18;1
24;11;1;18;1
25;11;1;54;1
27;11;1;54;1
29;11;1;58;1
29;11;2;54;3
30;11;2;18;1
2;12;2;55;1
2;12;1;56;1
3;12;2;54;1
4;12;1;56;1
5;12;1;58;1
7;12;1;18;1
7;12;1;54;1
7;12;1;61;1
7;12;1;18;1
8;12;1;59;3
8;12;1;59;3
9;12;2;54;2
9;12;2;54;1
10;12;1;58;2
11;12;1;55;1
12;12;2;18;1
12;12;1;54;1
13;12;1;55;2
14;12;1;61;1
14;12;1;55;1
14;12;2;54;1
15;12;2;54;1
15;12;2;54;1
16;12;2;54;1
17;12;1;18;1
18;12;1;55;2
19;12;2;55;1
19;12;1;55;1
19;12;1;55;1
20;12;2;54;1
20;12;2;54;1
20;12;1;59;2
20;12;1;54;1
22;12;1;57;1
22;12;1;55;1
23;12;1;55;1
23;12;1;54;1
23;12;1;58;3
23;12;1;55;1
24;12;1;54;2
26;12;1;54;1
26;12;1;55;1
27;12;1;54;1
27;12;1;54;1
29;12;1;54;1
30;12;1;54;1
30;12;2;55;1
30;12;1;54;1
31;12;1;244;2
2;1;2;54;1
3;1;1;55;1
4;1;1;18;1
5;1;1;57;1
5;1;1;60;3
5;1;1;55;1
7;1;1;59;3
7;1;1;55;2
10;1;1;18;1
10;1;1;60;1
12;1;1;56;1
14;1;1;61;1
15;1;1;54;1
16;1;2;54;1
17;1;1;58;2
18;1;1;18;1
19;1;1;59;1
22;1;1;18;1
22;1;1;59;3
23;1;1;56;1
25;1;2;56;2
25;1;1;55;1
27;1;1;54;1
27;1;1;58;1
28;1;1;6;1
28;1;1;18;1
29;1;1;56;1
30;1;1;56;1
30;1;1;57;1
31;1;1;59;2
31;1;1;57;1
31;1;1;55;1
1;2;2;58;1
3;2;1;61;1
3;2;1;58;1
3;2;1;6;1
3;2;1;55;1
4;2;1;18;1
4;2;1;18;1
4;2;2;55;1
7;2;2;33;1
9;2;1;18;1
9;2;1;56;1
10;2;1;59;3
11;2;1;54;1
11;2;1;54;1
13;2;2;54;1
13;2;1;54;1
13;2;1;59;3
14;2;1;57;1
14;2;1;55;1
15;2;1;18;2
16;2;1;18;1
16;2;1;56;1
17;2;1;59;3
18;2;2;54;1
20;2;1;11;1
21;2;1;56;1
22;2;1;55;2
22;2;1;60;2
22;2;1;55;1
27;2;1;55;1
2;3;2;55;1
3;3;1;59;3
3;3;1;55;1
4;3;1;11;1
4;3;1;6;1
6;3;1;18;1
7;3;1;18;1
8;3;1;55;2
9;3;2;18;1
11;3;1;55;2
12;3;1;55;3
14;3;2;54;1
15;3;1;6;2
16;3;1;61;1
16;3;1;56;1
16;3;1;54;1
16;3;1;18;1
17;3;1;33;2
18;3;1;55;1
18;3;1;56;1
18;3;1;55;1
19;3;1;59;2
24;3;2;55;1
25;3;1;56;1
26;3;1;18;1
27;3;1;18;1
30;3;1;59;3
1;4;1;55;1
2;4;1;56;1
3;4;1;57;1
4;4;2;54;1
5;4;1;57;1
6;4;1;54;1
8;4;1;18;1
8;4;1;11;1
13;4;1;56;1
13;4;1;58;2
13;4;1;54;1
13;4;2;54;1
14;4;1;18;1
14;4;1;54;1
16;4;1;6;1
17;4;1;54;1
17;4;1;55;1
18;4;1;18;1
18;4;1;57;1
19;4;1;59;2
19;4;1;58;1
20;4;1;55;1
21;4;1;55;1
22;4;1;18;1
23;4;1;54;1
24;4;1;56;1
25;4;1;54;1
25;4;1;11;1
26;4;2;54;1
27;4;1;57;1
27;4;1;55;1
27;4;1;54;1
28;4;1;58;3
29;4;1;11;2
4;5;1;61;1
5;5;1;56;3
6;5;1;18;1
6;5;2;61;1
7;5;1;61;1
8;5;1;18;1
8;5;2;11;1
8;5;1;18;1
9;5;1;18;1
10;5;1;54;2
10;5;1;18;1
11;5;1;18;1
12;5;1;61;1
12;5;1;54;1
13;5;1;54;2
15;5;1;56;1
15;5;1;55;1
15;5;2;61;1
16;5;1;18;1
16;5;1;56;1
17;5;1;54;1
18;5;1;58;2
18;5;1;55;1
19;5;1;54;1
19;5;1;54;1
19;5;1;57;1
21;5;1;11;1
23;5;1;59;2
23;5;2;59;2
23;5;1;18;1
23;5;2;56;1
25;5;1;55;1
25;5;1;18;1
25;5;2;54;1
28;5;1;59;1
28;5;1;58;2
28;5;1;54;1
28;5;1;59;3
29;5;1;57;1
30;5;1;61;1
31;5;1;59;3
2;6;1;18;1
2;6;1;52;1
3;6;1;55;1
3;6;1;18;2
3;6;1;58;2
4;6;1;61;1
6;6;1;56;1
7;6;1;18;1
8;6;1;18;1
8;6;1;57;1
8;6;1;55;1
8;6;1;18;1
8;6;1;18;1
9;6;2;18;1
11;6;1;55;1
12;6;1;18;1
12;6;1;54;3
14;6;1;54;2
15;6;1;18;1
15;6;1;18;1
18;6;1;18;1
18;6;1;56;1
19;6;1;54;1
24;6;1;61;1
27;6;1;18;1
27;6;1;18;1
28;6;1;55;1
30;6;1;55;1
1;7;1;18;1
1;7;1;61;1
2;7;1;18;1
5;7;1;6;1
5;7;2;54;1
7;7;1;56;1
8;7;1;54;1
11;7;2;54;1
